package,lead_minutes,run_type,event_seed,timing_seed,seed_label,comparison,candidate,reference,task,metric,valid_windows,blocks,candidate_score,reference_score,difference,reduction_pct,difference_low,difference_high,reduction_low,reduction_high
np025,120,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,state,return_brier,6996,12,0.17447691185187963,0.20660376042590406,-0.032126848574024425,15.549982491991631,-0.04809736920452775,-0.01573220742860153,9.748443637090118,20.171214428689574
np025,120,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,state,multiclass_brier,6996,12,0.617100577982816,0.8353830085375747,-0.2182824305547587,26.129622978193545,-0.2911013211619974,-0.13838151416423286,19.84381887007964,30.826049102028957
np025,120,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_rps,2653,10,0.17221270955882576,0.1678359861173964,0.004376723441429364,-2.6077383895298567,0.002663064118039327,0.00592919682155914,-3.583154091850621,-1.5549386327273447
np025,120,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,57.930644553335846,56.15529589144365,1.7753486618921954,-3.1614981876761927,0.7090220436562193,2.710411298721282,-4.887281251510324,-1.2385861214657354
np025,120,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,return_brier,6996,12,0.1655935062598898,0.16701160693711598,-0.0014181006772261695,0.8491030672856836,-0.007874989288844109,0.004123381857424226,-2.4428383393143536,5.085739396930736
np025,120,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,multiclass_brier,6996,12,0.5813216821508707,0.6199496416420005,-0.03862795949112985,6.230822134007486,-0.06098103760544289,-0.01860562988833097,2.9045733003281953,10.26483425399162
np025,120,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_rps,2653,10,0.16417934409696452,0.162722144013045,0.0014572000839195298,-0.8955143092280737,-0.001433257208547395,0.004775124506595835,-2.907857051063669,0.8864109333256293
np025,120,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,54.340369393139845,54.31209950998869,0.028269883151153863,-0.05205080158234843,-1.0542998451449406,1.2733491225542903,-2.327250396333409,1.9428932132962662
np025,120,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,return_brier,6996,12,0.168081202211671,0.16701160693711598,0.0010695952745550241,-0.6404317006289073,-0.007181428414155067,0.008133266613593003,-5.181552198140189,4.215128032371968
np025,120,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,multiclass_brier,6996,12,0.5920777728073544,0.6199496416420005,-0.027871868834646096,4.495827880604075,-0.04827238845786224,-0.011373253526727191,1.9272852534393277,7.6757337777787615
np025,120,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_rps,2653,10,0.16568929158068998,0.162722144013045,0.00296714756764499,-1.8234442433398224,-4.564435291769317e-05,0.006399670887953987,-3.8905495069801397,0.02861272668685143
np025,120,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,54.97361477572559,54.31209950998869,0.6615152657369023,-1.2179887570268555,-0.4933803109302083,1.9098153409090906,-3.479891009099563,0.9085055214688335
np025,240,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,state,return_brier,6996,12,0.17218662680462932,0.1733884809493932,-0.0012018541447638698,0.6931568568933066,-0.00869518384643082,0.0058134831481055325,-3.0576335323263466,5.2074326190478315
np025,240,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,state,multiclass_brier,6996,12,0.6101653943130622,0.6440337500421701,-0.03386835572910796,5.258785851966663,-0.06773967929320272,-0.0019939884732795296,0.31340534224996136,10.894748534127805
np025,240,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,downward_timing,conditional_rps,2653,10,0.18255613277274932,0.16666954805004197,0.015886584722707348,-9.531786045245315,0.008549335337546442,0.02518864915286335,-14.729381266886765,-5.2231024571080935
np025,240,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,downward_timing,conditional_median_mae_minutes,2653,10,60.288352808141724,55.459856765925366,4.828496042216358,-8.706290141706585,2.91027356876363,6.9606950711558495,-12.317730915222503,-5.37695620921466
np025,240,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,state,return_brier,6996,12,0.17064278408832095,0.2060956034199906,-0.03545281933166963,17.20212306490708,-0.051154824398374016,-0.020770340081060247,12.115164248037486,21.910541358598305
np025,240,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,state,multiclass_brier,6996,12,0.6071711829707771,0.8285073817899402,-0.2213361988191631,26.715054528660875,-0.28306612570905737,-0.1535704498439562,21.336262879951583,30.785244398698467
np025,240,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_rps,2653,10,0.16706048694034722,0.1678359861173964,-0.0007754991770491659,0.4620577475600074,-0.002366758109075146,0.0007629506971269113,-0.4626988017807837,1.372004416827531
np025,240,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,56.03090840557859,56.15529589144365,-0.1243874858650571,0.2215062424486436,-1.0830405226450073,0.7311497620200345,-1.3437501693918978,1.8878653554681137
np025,240,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,state,return_brier,6996,12,0.17471097162918986,0.2060956034199906,-0.03138463179080073,15.228190834737877,-0.04652632361180253,-0.016037098669310634,9.891052066195288,19.545464476010327
np025,240,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,state,multiclass_brier,6996,12,0.6166001231004822,0.8285073817899402,-0.21190725868945803,25.57699102591521,-0.28177123000358684,-0.13492792923927432,19.474265469810636,30.186966396214153
np025,240,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_rps,2653,10,0.17206184990847792,0.1678359861173964,0.00422586379108153,-2.517853226140465,0.002052948040146856,0.0061014077887156315,-3.719879364513732,-1.1981591919131642
np025,240,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,57.6196758386732,56.15529589144365,1.4643799472295527,-2.607732581554578,0.2873483403259531,2.446467568448501,-4.441687480799309,-0.5069464566915777
np025,240,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,return_brier,6996,12,0.17144636475409922,0.173252877719023,-0.0018065129649237899,1.0427030065575882,-0.010073338971893907,0.005763673015346265,-3.140623219400269,6.077582401313891
np025,240,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,multiclass_brier,6996,12,0.6028465024341775,0.6505131474263557,-0.04766664499217821,7.327545212692954,-0.07985909674126072,-0.016919739173310414,2.488866215429784,12.908465574740342
np025,240,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_rps,2653,10,0.16816996557612718,0.16531870405205695,0.0028512615240702255,-1.7247059492871308,0.0012663062431292852,0.0048153398875813765,-2.84268117112157,-0.7731879994069524
np025,240,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,56.00263852242744,55.22804372408594,0.7745947983414965,-1.4025389025388968,0.310986277677063,1.308095215107732,-2.355424479883614,-0.5719307853930589
np025,240,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,return_brier,6996,12,0.17421969346582572,0.173252877719023,0.0009668157468027128,-0.5580373379833192,-0.006700352034277774,0.007740265174346505,-4.507730589298081,3.9164386695811237
np025,240,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,multiclass_brier,6996,12,0.6144058214885093,0.6505131474263557,-0.03610732593784638,5.550591264865112,-0.06232829348543403,-0.014498703955986339,2.2063104541607954,9.654255588100593
np025,240,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_rps,2653,10,0.1685507106891855,0.16531870405205695,0.003232006637128554,-1.9550157108120247,0.001135140242827786,0.005235895685527303,-3.193505792973915,-0.6677512122362356
np025,240,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,56.23445156426687,55.22804372408594,1.0064078401809269,-1.8222768222768249,0.26002685341489756,1.8112019934631642,-3.29221718350664,-0.4657729157474626
np025,240,robust,42,44,event42_timing44,joint_vs_power,joint_raw88,power20,state,return_brier,6996,12,0.17240232488766755,0.17283044701791794,-0.0004281221302503968,0.24771221601134208,-0.007452922940158752,0.00623531233208156,-3.2279088005364263,4.558268205684305
np025,240,robust,42,44,event42_timing44,joint_vs_power,joint_raw88,power20,state,multiclass_brier,6996,12,0.6103652412397278,0.643274601345349,-0.03290936010562118,5.1159116241795255,-0.06702639243451806,-0.0019232789383170081,0.28159891013559124,10.829898511196637
np025,240,robust,42,44,event42_timing44,joint_vs_power,joint_raw88,power20,downward_timing,conditional_rps,2653,10,0.17866790364450044,0.16649508817303468,0.012172815471465759,-7.311215967413287,0.006065075788761957,0.01983648517097891,-11.617173216092779,-3.71020874509014
np025,240,robust,42,44,event42_timing44,joint_vs_power,joint_raw88,power20,downward_timing,conditional_median_mae_minutes,2653,10,59.423294383716545,55.57293629852997,3.8503580851865777,-6.928476955946672,2.0790394123751166,5.809455442743972,-10.212272487600382,-3.7749674792753507
np025,240,robust,42,44,event42_timing44,weather_summary20_vs_noise20,weather_summary20,noise20,state,return_brier,6996,12,0.1706918903612405,0.20828329978243035,-0.03759140942118985,18.048210999373104,-0.05393031833302208,-0.021732394017111925,12.750298380103736,22.821585574053085
np025,240,robust,42,44,event42_timing44,weather_summary20_vs_noise20,weather_summary20,noise20,state,multiclass_brier,6996,12,0.6083621220145955,0.84387028935025,-0.2355081673356545,27.908100368954493,-0.3009544735011799,-0.1623543843555392,22.59975578659992,31.95833808640974
np025,240,robust,42,44,event42_timing44,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_rps,2653,10,0.1672390561981051,0.16782788065015672,-0.0005888244520516062,0.35085019829275144,-0.0025659284344060214,0.001616203515657063,-0.9769380211378714,1.4929811805895683
np025,240,robust,42,44,event42_timing44,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,55.736901620806634,56.27402940067848,-0.5371277798718452,0.9544860845976166,-1.7257320451048936,0.5537309947351357,-1.010215147083701,2.988270393206565
np025,240,robust,42,44,event42_timing44,weather_projection20_vs_noise20,weather_projection20,noise20,state,return_brier,6996,12,0.17719529552082888,0.20828329978243035,-0.031088004261601465,14.925826647683959,-0.04708222939373378,-0.01486658983451,8.980901949396442,19.621022583399334
np025,240,robust,42,44,event42_timing44,weather_projection20_vs_noise20,weather_projection20,noise20,state,multiclass_brier,6996,12,0.6218973159858543,0.84387028935025,-0.2219729733643957,26.304157897928484,-0.2961542949998311,-0.14090218057837167,20.175010729041613,30.991328219750915
np025,240,robust,42,44,event42_timing44,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_rps,2653,10,0.17200871497798711,0.16782788065015672,0.004180834327830396,-2.4911440885948544,0.0014283836717002036,0.006617651481264895,-4.022465962444658,-0.8313623984329471
np025,240,robust,42,44,event42_timing44,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,57.82321899736148,56.27402940067848,1.549189596683,-2.7529388124183596,0.27599605230523017,2.6581639478203103,-4.83357351375159,-0.48403188089901167
np025,240,robust,42,44,event42_timing44,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,return_brier,6996,12,0.17064460228796727,0.17304833505742795,-0.0024037327694606814,1.389052815020142,-0.010478319466372888,0.004903923177545255,-2.6316544756486397,6.366306101693723
np025,240,robust,42,44,event42_timing44,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,multiclass_brier,6996,12,0.6003432191276522,0.648681354631991,-0.04833813550433874,7.451753493325219,-0.08076870705798403,-0.017797599027063155,2.6564854116364627,12.984314250579356
np025,240,robust,42,44,event42_timing44,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_rps,2653,10,0.16892187518686835,0.16518563756746524,0.0037362376194031155,-2.2618416918221307,0.0019637472718693275,0.0058729004216789196,-3.5059150804074597,-1.2035523222627724
np025,240,robust,42,44,event42_timing44,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,56.268375424048244,55.00188465887674,1.266490765171504,-2.3026315789473673,0.6022890070518716,2.032927953193663,-3.6576739532682185,-1.1168328112423653
np025,240,robust,42,44,event42_timing44,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,return_brier,6996,12,0.17433879124194102,0.17304833505742795,0.0012904561845130669,-0.7457200810887965,-0.0061829006711197135,0.007737468220567214,-4.493753936110101,3.617351751762935
np025,240,robust,42,44,event42_timing44,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,multiclass_brier,6996,12,0.614815398146726,0.648681354631991,-0.033865956485264914,5.220738386180024,-0.05748238858093658,-0.015417284643676997,2.3931231415380387,8.863204046049647
np025,240,robust,42,44,event42_timing44,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_rps,2653,10,0.16817006015864144,0.16518563756746524,0.0029844225911762057,-1.80670827992373,0.0013272359580991217,0.0048339116009332985,-2.935151857255827,-0.8027174029768698
np025,240,robust,42,44,event42_timing44,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,56.11571805503204,55.00188465887674,1.1138333961553002,-2.025082236842124,0.5312794012558328,1.7832618025751037,-3.230360345894515,-0.9788014016376813
np025,240,robust,43,45,event43_timing45,joint_vs_power,joint_raw88,power20,state,return_brier,6996,12,0.17193975122086955,0.17282139280395106,-0.0008816415830815161,0.5101460928981449,-0.008195408464685689,0.005924120501028931,-3.1572070535241537,4.9366548559012635
np025,240,robust,43,45,event43_timing45,joint_vs_power,joint_raw88,power20,state,multiclass_brier,6996,12,0.6086296360296048,0.6417616633696782,-0.03313202734007337,5.1626685156149765,-0.0666200627057018,-0.0010059294924012361,0.1372277617606779,10.93853734430574
np025,240,robust,43,45,event43_timing45,joint_vs_power,joint_raw88,power20,downward_timing,conditional_rps,2653,10,0.1766055217219057,0.16614736733388002,0.010458154388025664,-6.294505026377917,0.0056980530565201425,0.01660393771371052,-9.817156247027983,-3.4637264813210016
np025,240,robust,43,45,event43_timing45,joint_vs_power,joint_raw88,power20,downward_timing,conditional_median_mae_minutes,2653,10,58.948360346777235,55.43724085940445,3.5111194873727882,-6.3335033146354025,1.9596680108053075,5.231087388340734,-9.202423655996768,-3.540767799098683
np025,240,robust,43,45,event43_timing45,weather_summary20_vs_noise20,weather_summary20,noise20,state,return_brier,6996,12,0.17178020376378894,0.20723907369462638,-0.03545886993083744,17.11012759258288,-0.0515622744004871,-0.020366070746914013,11.830428476980707,22.042584489047183
np025,240,robust,43,45,event43_timing45,weather_summary20_vs_noise20,weather_summary20,noise20,state,multiclass_brier,6996,12,0.6121027138601595,0.8318593295819157,-0.2197566157217562,26.417521317240467,-0.281841570372567,-0.15050844150496495,21.002061585924217,30.477065486650307
np025,240,robust,43,45,event43_timing45,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_rps,2653,10,0.1676058167449096,0.16767913253035854,-7.331578544894635e-05,0.04372385778872445,-0.0020723878547350126,0.0019147330510959429,-1.15714076336678,1.2162911384657205
np025,240,robust,43,45,event43_timing45,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,56.27402940067848,56.189219751225025,0.08480964945345448,-0.15093580197222956,-1.1058637544908305,1.1136638471177909,-2.0347248511712563,1.9188354410208937
np025,240,robust,43,45,event43_timing45,weather_projection20_vs_noise20,weather_projection20,noise20,state,return_brier,6996,12,0.17645429226208045,0.20723907369462638,-0.030784781432545927,14.85471869938404,-0.04653542279328592,-0.015129290442086572,9.09677269484945,19.48896412385795
np025,240,robust,43,45,event43_timing45,weather_projection20_vs_noise20,weather_projection20,noise20,state,multiclass_brier,6996,12,0.6198672824973178,0.8318593295819157,-0.21199204708459785,25.484122080008763,-0.28345586542935,-0.1333212095819166,19.04712579258827,30.19244948001844
np025,240,robust,43,45,event43_timing45,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_rps,2653,10,0.17261458620074674,0.16767913253035854,0.004935453670388196,-2.9433917005114774,0.0022011878452073224,0.007319505180975691,-4.456656718489316,-1.2830420431640384
np025,240,robust,43,45,event43_timing45,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,57.93629852996607,56.189219751225025,1.7470787787410487,-3.1092775206278844,0.6315164639410968,2.6710120882541735,-4.869748900608327,-1.0972497453163872
np025,240,robust,43,45,event43_timing45,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,return_brier,6996,12,0.17073411599660895,0.17315303584765487,-0.0024189198510459198,1.3969837948288433,-0.011132579410315042,0.005156835666269566,-2.724722020330599,6.640756417244876
np025,240,robust,43,45,event43_timing45,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,multiclass_brier,6996,12,0.6000061679983191,0.6498352337827945,-0.049829065784475435,7.667953843378495,-0.08425599656807883,-0.01800046430088843,2.592410246175963,13.580384260226724
np025,240,robust,43,45,event43_timing45,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_rps,2653,10,0.1688116612373216,0.1650018625869527,0.0038097986503689008,-2.3089428147280433,0.002284122260277215,0.005594188674709312,-3.3425576466128675,-1.4155473024433716
np025,240,robust,43,45,event43_timing45,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,56.22314361100641,54.94534489257445,1.27779871843196,-2.325581395348819,0.7488986868925662,1.9088353846354376,-3.493970393411509,-1.367077532024086
np025,240,robust,43,45,event43_timing45,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,return_brier,6996,12,0.17362602883665573,0.17315303584765487,0.00047299298900085884,-0.27316471044551704,-0.007418135340732934,0.007673188090241293,-4.398471928309072,4.365763489233058
np025,240,robust,43,45,event43_timing45,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,multiclass_brier,6996,12,0.6136611065270012,0.6498352337827945,-0.036174127255793276,5.566661420498531,-0.06370330371486507,-0.015239837116142048,2.3081337814337877,9.798458166198
np025,240,robust,43,45,event43_timing45,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_rps,2653,10,0.16877188025035553,0.1650018625869527,0.0037700176634028193,-2.2848333978145785,0.0022268342142760813,0.005248031358015078,-3.1899267493050987,-1.3357816563742033
np025,240,robust,43,45,event43_timing45,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,56.460610629476065,54.94534489257445,1.5152657369016183,-2.7577690882897743,0.8420103058310534,2.203658106191901,-4.024775149435032,-1.5171506894743894
np025,480,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,state,return_brier,6996,12,0.1746193826230548,0.1793285586116106,-0.004709175988555803,2.6260044830644813,-0.01274569483561751,0.0023881235679987702,-1.3739270006686044,6.8189554748202275
np025,480,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,state,multiclass_brier,6996,12,0.6245506894435242,0.6703295986151322,-0.045778909171607984,6.829313410326043,-0.07705688385899091,-0.015072528294725884,2.1830214200546156,11.711442434696421
np025,480,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,downward_timing,conditional_rps,2653,10,0.1823256691969171,0.16655073774970425,0.015774931447212842,-9.471547025459426,0.009574153712856866,0.023641392197738694,-13.890491840658424,-5.871178419988664
np025,480,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,downward_timing,conditional_median_mae_minutes,2653,10,61.07425555974368,55.70863173765549,5.365623822088196,-9.631584289049,2.8450108095067974,8.391095986439732,-14.858795375736003,-5.267579422971816
np025,480,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,state,return_brier,6996,12,0.17072339034959874,0.20515689637992174,-0.034433506030323,16.783986616056513,-0.050241519077358465,-0.019425344902228574,11.56187490870379,21.57770102251683
np025,480,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,state,multiclass_brier,6996,12,0.6078148730358812,0.8214694249676758,-0.2136545519317946,26.008825823335023,-0.27421903075086734,-0.14677292347904436,20.61258897795179,30.10149280676669
np025,480,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_rps,2653,10,0.16706048694034722,0.1678359861173964,-0.0007754991770491659,0.4620577475600074,-0.002366758109075201,0.000762950697126885,-0.46269880178080536,1.3720044168275416
np025,480,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,56.03090840557859,56.15529589144365,-0.1243874858650571,0.2215062424486436,-1.0830405226450073,0.7311497620200345,-1.3437501693918978,1.8878653554681137
np025,480,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,state,return_brier,6996,12,0.1751856066272082,0.20515689637992174,-0.029971289752713542,14.608960401316917,-0.04459252096915911,-0.015042103410763135,9.279801845655063,18.891138111024137
np025,480,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,state,multiclass_brier,6996,12,0.6171822230858108,0.8214694249676758,-0.204287201881865,24.868509487118594,-0.2738351987415621,-0.1281326322676026,18.761303569174448,29.55996323858557
np025,480,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_rps,2653,10,0.17229539577435915,0.1678359861173964,0.0044594096569627595,-2.6570044721181185,0.002131838607483563,0.006499143246130652,-3.942902329970392,-1.2550081531160004
np025,480,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,57.74971730116849,56.15529589144365,1.5944214097248377,-2.8393072895690707,0.38542634528220765,2.5482699270183744,-4.638091823806309,-0.6681275959246451
np025,480,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,return_brier,6996,12,0.17203132887524775,0.18074431152613435,-0.008712982650886603,4.820612376299749,-0.016093070907752662,-0.0021327742997987393,1.1818767785752293,8.699566597187474
np025,480,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,state,multiclass_brier,6996,12,0.6155106229976837,0.68148119654606,-0.06597057354837632,9.680468644290396,-0.09657029640315501,-0.03609375847363922,5.162665146566056,14.47239112223438
np025,480,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_rps,2653,10,0.16916926860097717,0.16667530879180398,0.0024939598091731907,-1.496298298321097,0.0005413762656889274,0.004424198467105047,-2.6249943100611923,-0.32674676694937266
np025,480,primary,41,43,event41_timing43,power_weather_summary40_vs_power_noise40,power_weather_summary40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,56.47191858273653,55.58989822842066,0.8820203543158698,-1.586655817738003,0.0681391910558526,1.7590928459050779,-3.144272571024165,-0.12545702729743366
np025,480,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,return_brier,6996,12,0.17611981734606158,0.18074431152613435,-0.004624494180072769,2.558583526654501,-0.011518526030696155,0.001318586205745378,-0.8235952848347944,6.1860081789739745
np025,480,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,state,multiclass_brier,6996,12,0.6295341871490927,0.68148119654606,-0.05194700939696728,7.62266217472316,-0.07444935708106822,-0.03181682353403542,4.805877984675408,10.703133887811367
np025,480,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_rps,2653,10,0.168750650698913,0.16667530879180398,0.002075341907109035,-1.2451405803011628,0.0001684241363811942,0.004126281216770361,-2.4920950630937364,-0.1004554914567022
np025,480,primary,41,43,event41_timing43,power_weather_projection40_vs_power_noise40,power_weather_projection40,power_noise40,downward_timing,conditional_median_mae_minutes,2653,10,56.09875612514135,55.58989822842066,0.5088578967206914,-0.9153783563873086,-0.3532227922576192,1.472352909891406,-2.674330643682382,0.6350893961929908
np025,720,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,state,return_brier,6996,12,0.1746784792273339,0.181834166110472,-0.007155686883138113,3.9352818209041796,-0.01741845781256726,0.001941533623597664,-1.0475637676762732,9.427353149991488
np025,720,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,state,multiclass_brier,6996,12,0.6214292345521085,0.6887725529816229,-0.06734331842951435,9.777294135486713,-0.10391887361927869,-0.031725977558969706,4.60622641476441,15.154069266022214
np025,720,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,downward_timing,conditional_rps,2653,10,0.1682036851354772,0.1693964082263413,-0.0011927230908641007,0.7041017595074583,-0.0036116071520746348,0.0008789931061917196,-0.5177222232176121,2.1062381602572637
np025,720,primary,41,43,event41_timing43,joint_vs_power,joint_raw88,power20,downward_timing,conditional_median_mae_minutes,2653,10,55.82171127026008,56.63022992838296,-0.8085186581228783,1.4277156549520775,-1.930922204838411,0.3696047637465624,-0.6601848517584941,3.3625583965931756
np025,720,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,state,return_brier,6996,12,0.17069402886579377,0.20475262453794224,-0.03405859567214847,16.63402154136352,-0.049962036568533624,-0.018972288539879735,11.286130582022443,21.453544887356145
np025,720,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,state,multiclass_brier,6996,12,0.6088934006447579,0.8181189914157891,-0.2092255907710312,25.57398043149659,-0.26957182352283116,-0.14277006249962396,20.273575719437666,29.714673194718156
np025,720,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_rps,2653,10,0.16706048694034722,0.1678359861173964,-0.0007754991770491659,0.4620577475600074,-0.0023667581090751994,0.0007629506971269113,-0.4626988017807826,1.3720044168275416
np025,720,primary,41,43,event41_timing43,weather_summary20_vs_noise20,weather_summary20,noise20,downward_timing,conditional_median_mae_minutes,2653,10,56.03090840557859,56.15529589144365,-0.1243874858650571,0.2215062424486436,-1.0830405226450073,0.7311497620200345,-1.3437501693918978,1.8878653554681137
np025,720,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,state,return_brier,6996,12,0.17610396326197772,0.20475262453794224,-0.02864866127596452,13.99184080820205,-0.043265910497531,-0.013476490592240039,8.454931438009513,18.3851764552388
np025,720,primary,41,43,event41_timing43,weather_projection20_vs_noise20,weather_projection20,noise20,state,multiclass_brier,6996,12,0.6179032536272783,0.8181189914157891,-0.20021573778851087,24.472691612014675,-0.2685401728922239,-0.126295813269801,18.403946622218292,29.060253209610057
