bin_low,bin_high,n,mean_pred,obs_rate,abs_gap,package,lead_minutes,arm,target
0.2,0.30000000000000004,503,0.24747371339004692,0.24453280318091453,0.002940910209132397,np025,15,joint,downward_arrival_le_60min
0.30000000000000004,0.4,443,0.34866087459775724,0.3182844243792325,0.030376450218524753,np025,15,joint,downward_arrival_le_60min
0.4,0.5,381,0.44151565376842195,0.3963254593175853,0.04519019445083666,np025,15,joint,downward_arrival_le_60min
0.5,0.6000000000000001,71,0.5378428011485695,0.6619718309859155,0.12412902983734597,np025,15,joint,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,17,0.620606244821151,0.5882352941176471,0.03237095070350393,np025,15,joint,downward_arrival_le_60min
0.0,0.1,3825,0.059903964483487365,0.023529411764705882,0.03637455271878148,np025,60,power,downward_arrival_le_60min
0.1,0.2,1680,0.14212475511662073,0.09226190476190477,0.049862850354715965,np025,60,power,downward_arrival_le_60min
0.2,0.30000000000000004,944,0.24626090168946863,0.225635593220339,0.020625308469129633,np025,60,power,downward_arrival_le_60min
0.30000000000000004,0.4,430,0.3373493331733369,0.33488372093023255,0.0024656122431043204,np025,60,power,downward_arrival_le_60min
0.4,0.5,86,0.433294724533873,0.4069767441860465,0.02631798034782651,np025,60,power,downward_arrival_le_60min
0.5,0.6000000000000001,30,0.5422894067813491,0.36666666666666664,0.17562274011468243,np025,60,power,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,1,0.6115409346948637,0.0,0.6115409346948637,np025,60,power,downward_arrival_le_60min
0.0,0.1,507,0.07894834093683294,0.023668639053254437,0.0552797018835785,np025,60,weather,downward_arrival_le_60min
0.1,0.2,4011,0.16047755926677496,0.09947643979057591,0.061001119476199045,np025,60,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1673,0.23288175314508777,0.09085475194261805,0.14202700120246972,np025,60,weather,downward_arrival_le_60min
0.30000000000000004,0.4,502,0.34651935312172916,0.09760956175298804,0.2489097913687411,np025,60,weather,downward_arrival_le_60min
0.4,0.5,233,0.4404560407162988,0.11587982832618025,0.3245762123901185,np025,60,weather,downward_arrival_le_60min
0.5,0.6000000000000001,53,0.5321553862204785,0.1509433962264151,0.38121198999406347,np025,60,weather,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,17,0.6203564073840161,0.058823529411764705,0.5615328779722514,np025,60,weather,downward_arrival_le_60min
0.0,0.1,3624,0.056975608400143714,0.02262693156732892,0.0343486768328148,np025,60,joint,downward_arrival_le_60min
0.1,0.2,1622,0.13977178052943023,0.08323057953144267,0.05654120099798757,np025,60,joint,downward_arrival_le_60min
0.2,0.30000000000000004,868,0.2505680711206429,0.16820276497695852,0.08236530614368437,np025,60,joint,downward_arrival_le_60min
0.30000000000000004,0.4,684,0.34359284470753493,0.2997076023391813,0.043885242368353616,np025,60,joint,downward_arrival_le_60min
0.4,0.5,174,0.4341018636217252,0.41379310344827586,0.020308760173449347,np025,60,joint,downward_arrival_le_60min
0.5,0.6000000000000001,24,0.5260461990755799,0.3333333333333333,0.1927128657422466,np025,60,joint,downward_arrival_le_60min
0.0,0.1,2402,0.06445876496595133,0.025811823480432972,0.038646941485518366,np025,120,power,downward_arrival_le_60min
0.1,0.2,2913,0.14191945695576746,0.06797116374871266,0.0739482932070548,np025,120,power,downward_arrival_le_60min
0.2,0.30000000000000004,1238,0.24209922215938953,0.20274636510500807,0.03935285705438146,np025,120,power,downward_arrival_le_60min
0.30000000000000004,0.4,350,0.336335129245448,0.31142857142857144,0.024906557816876562,np025,120,power,downward_arrival_le_60min
0.4,0.5,67,0.44000263110981686,0.29850746268656714,0.14149516842324972,np025,120,power,downward_arrival_le_60min
0.5,0.6000000000000001,24,0.5429479370525555,0.3333333333333333,0.2096146037192222,np025,120,power,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,2,0.6084206131967869,0.0,0.6084206131967869,np025,120,power,downward_arrival_le_60min
0.0,0.1,507,0.07894834093683294,0.023668639053254437,0.0552797018835785,np025,120,weather,downward_arrival_le_60min
0.1,0.2,4011,0.16047755926677496,0.09947643979057591,0.061001119476199045,np025,120,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1673,0.23288175314508777,0.09085475194261805,0.14202700120246972,np025,120,weather,downward_arrival_le_60min
0.30000000000000004,0.4,502,0.34651935312172916,0.09760956175298804,0.2489097913687411,np025,120,weather,downward_arrival_le_60min
0.4,0.5,233,0.44045604071629885,0.11587982832618025,0.3245762123901186,np025,120,weather,downward_arrival_le_60min
0.5,0.6000000000000001,53,0.5321553862204785,0.1509433962264151,0.38121198999406347,np025,120,weather,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,17,0.6203564073840161,0.058823529411764705,0.5615328779722514,np025,120,weather,downward_arrival_le_60min
0.0,0.1,2535,0.050307086292496514,0.02445759368836292,0.025849492604133596,np025,120,joint,downward_arrival_le_60min
0.1,0.2,2481,0.1361464096371414,0.058444175735590485,0.0777022339015509,np025,120,joint,downward_arrival_le_60min
0.2,0.30000000000000004,1078,0.24818886814244817,0.18552875695732837,0.0626601111851198,np025,120,joint,downward_arrival_le_60min
0.30000000000000004,0.4,770,0.3423781623643656,0.2701298701298701,0.07224829223449547,np025,120,joint,downward_arrival_le_60min
0.4,0.5,110,0.4315758265960623,0.2636363636363636,0.1679394629596987,np025,120,joint,downward_arrival_le_60min
0.5,0.6000000000000001,22,0.5303446419124515,0.18181818181818182,0.34852646009426963,np025,120,joint,downward_arrival_le_60min
0.0,0.1,1118,0.0862119414891407,0.038461538461538464,0.04775040302760224,np025,240,power,downward_arrival_le_60min
0.1,0.2,3767,0.14232123474945163,0.06583488186886116,0.07648635288059047,np025,240,power,downward_arrival_le_60min
0.2,0.30000000000000004,1703,0.23883423542575297,0.15502055196711687,0.0838136834586361,np025,240,power,downward_arrival_le_60min
0.30000000000000004,0.4,327,0.33376247112358665,0.2415902140672783,0.09217225705630835,np025,240,power,downward_arrival_le_60min
0.4,0.5,66,0.4472174674654309,0.16666666666666666,0.28055080079876427,np025,240,power,downward_arrival_le_60min
0.5,0.6000000000000001,15,0.5131293221507328,0.2,0.3131293221507328,np025,240,power,downward_arrival_le_60min
0.0,0.1,507,0.07894834093683295,0.023668639053254437,0.055279701883578516,np025,240,weather,downward_arrival_le_60min
0.1,0.2,4011,0.16047755926677496,0.09947643979057591,0.061001119476199045,np025,240,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1673,0.23288175314508774,0.09085475194261805,0.1420270012024697,np025,240,weather,downward_arrival_le_60min
0.30000000000000004,0.4,502,0.34651935312172916,0.09760956175298804,0.2489097913687411,np025,240,weather,downward_arrival_le_60min
0.4,0.5,233,0.4404560407162988,0.11587982832618025,0.3245762123901185,np025,240,weather,downward_arrival_le_60min
0.5,0.6000000000000001,53,0.5321553862204785,0.1509433962264151,0.38121198999406347,np025,240,weather,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,17,0.6203564073840161,0.058823529411764705,0.5615328779722514,np025,240,weather,downward_arrival_le_60min
0.0,0.1,3379,0.05339902711937853,0.044983722994968924,0.008415304124409606,np025,240,joint,downward_arrival_le_60min
0.1,0.2,2009,0.1414888831735648,0.08262817322050771,0.0588607099530571,np025,240,joint,downward_arrival_le_60min
0.2,0.30000000000000004,941,0.24780959932964342,0.20085015940488843,0.046959439924754987,np025,240,joint,downward_arrival_le_60min
0.30000000000000004,0.4,556,0.345145986523287,0.22122302158273383,0.12392296494055316,np025,240,joint,downward_arrival_le_60min
0.4,0.5,89,0.43270366275426103,0.16853932584269662,0.2641643369115644,np025,240,joint,downward_arrival_le_60min
0.5,0.6000000000000001,19,0.5315617748726414,0.15789473684210525,0.3736670380305362,np025,240,joint,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,3,0.6168227833826956,0.0,0.6168227833826956,np025,240,joint,downward_arrival_le_60min
0.0,0.1,651,0.08319839072552165,0.03686635944700461,0.046332031278517045,np025,480,power,downward_arrival_le_60min
0.1,0.2,3536,0.1490670349134457,0.08823529411764706,0.06083174079579863,np025,480,power,downward_arrival_le_60min
0.2,0.30000000000000004,2236,0.24102591781634788,0.1050983899821109,0.13592752783423698,np025,480,power,downward_arrival_le_60min
0.30000000000000004,0.4,477,0.3383658805761865,0.13626834381551362,0.20209753676067288,np025,480,power,downward_arrival_le_60min
0.4,0.5,92,0.4361701858317854,0.13043478260869565,0.3057354032230898,np025,480,power,downward_arrival_le_60min
0.5,0.6000000000000001,4,0.5174598559344801,0.0,0.5174598559344801,np025,480,power,downward_arrival_le_60min
0.0,0.1,507,0.07894834093683294,0.023668639053254437,0.0552797018835785,np025,480,weather,downward_arrival_le_60min
0.1,0.2,4011,0.16047755926677496,0.09947643979057591,0.061001119476199045,np025,480,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1673,0.23288175314508777,0.09085475194261805,0.14202700120246972,np025,480,weather,downward_arrival_le_60min
0.30000000000000004,0.4,502,0.34651935312172916,0.09760956175298804,0.2489097913687411,np025,480,weather,downward_arrival_le_60min
0.4,0.5,233,0.4404560407162988,0.11587982832618025,0.3245762123901185,np025,480,weather,downward_arrival_le_60min
0.5,0.6000000000000001,53,0.5321553862204785,0.1509433962264151,0.38121198999406347,np025,480,weather,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,17,0.6203564073840161,0.058823529411764705,0.5615328779722514,np025,480,weather,downward_arrival_le_60min
0.0,0.1,2276,0.06585327465648276,0.061511423550087874,0.004341851106394887,np025,480,joint,downward_arrival_le_60min
0.1,0.2,2808,0.148769402258331,0.08048433048433049,0.0682850717740005,np025,480,joint,downward_arrival_le_60min
0.2,0.30000000000000004,1349,0.24272302387025155,0.13269088213491476,0.11003214173533679,np025,480,joint,downward_arrival_le_60min
0.30000000000000004,0.4,441,0.3375292141532442,0.18820861678004536,0.14932059737319886,np025,480,joint,downward_arrival_le_60min
0.4,0.5,79,0.43615313266647243,0.22784810126582278,0.20830503140064965,np025,480,joint,downward_arrival_le_60min
0.5,0.6000000000000001,36,0.5398935191585141,0.05555555555555555,0.48433796360295855,np025,480,joint,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,7,0.6273633497644523,0.0,0.6273633497644523,np025,480,joint,downward_arrival_le_60min
0.0,0.1,267,0.08848033435817997,0.0898876404494382,0.0014073060912582341,np025,720,power,downward_arrival_le_60min
0.1,0.2,3804,0.15531809607166314,0.08727655099894847,0.06804154507271466,np025,720,power,downward_arrival_le_60min
0.2,0.30000000000000004,1840,0.23595364076654887,0.10489130434782609,0.13106233641872278,np025,720,power,downward_arrival_le_60min
0.30000000000000004,0.4,666,0.3455139435309042,0.10810810810810811,0.23740583542279609,np025,720,power,downward_arrival_le_60min
0.4,0.5,407,0.44064350361445975,0.06633906633906633,0.3743044372753934,np025,720,power,downward_arrival_le_60min
0.5,0.6000000000000001,12,0.5152979011928771,0.0,0.5152979011928771,np025,720,power,downward_arrival_le_60min
0.0,0.1,507,0.07894834093683295,0.023668639053254437,0.055279701883578516,np025,720,weather,downward_arrival_le_60min
0.1,0.2,4011,0.16047755926677496,0.09947643979057591,0.061001119476199045,np025,720,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1673,0.23288175314508777,0.09085475194261805,0.14202700120246972,np025,720,weather,downward_arrival_le_60min
0.30000000000000004,0.4,502,0.34651935312172916,0.09760956175298804,0.2489097913687411,np025,720,weather,downward_arrival_le_60min
0.4,0.5,233,0.44045604071629885,0.11587982832618025,0.3245762123901186,np025,720,weather,downward_arrival_le_60min
0.5,0.6000000000000001,53,0.5321553862204785,0.1509433962264151,0.38121198999406347,np025,720,weather,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,17,0.6203564073840161,0.058823529411764705,0.5615328779722514,np025,720,weather,downward_arrival_le_60min
0.0,0.1,376,0.07806387513771179,0.015957446808510637,0.06210642832920116,np025,720,joint,downward_arrival_le_60min
0.1,0.2,3942,0.15982574733745597,0.0943683409436834,0.06545740639377257,np025,720,joint,downward_arrival_le_60min
0.2,0.30000000000000004,1910,0.23719038221673278,0.09738219895287958,0.1398081832638532,np025,720,joint,downward_arrival_le_60min
0.30000000000000004,0.4,563,0.34133128565502213,0.10124333925399645,0.24008794640102568,np025,720,joint,downward_arrival_le_60min
0.4,0.5,164,0.4344954210220198,0.15853658536585366,0.2759588356561662,np025,720,joint,downward_arrival_le_60min
0.5,0.6000000000000001,40,0.536927940828783,0.025,0.511927940828783,np025,720,joint,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,1,0.6144004493938111,0.0,0.6144004493938111,np025,720,joint,downward_arrival_le_60min
0.0,0.1,2597,0.05036863477379993,0.02425876010781671,0.026109874665983218,np028,15,power,downward_arrival_le_60min
0.1,0.2,417,0.13597997262579675,0.09592326139088729,0.04005671123490946,np028,15,power,downward_arrival_le_60min
0.2,0.30000000000000004,272,0.2532565617122154,0.17279411764705882,0.08046244406515657,np028,15,power,downward_arrival_le_60min
0.30000000000000004,0.4,278,0.35021134268706783,0.2733812949640288,0.07683004772303903,np028,15,power,downward_arrival_le_60min
0.4,0.5,154,0.44262291035533097,0.3116883116883117,0.1309345986670193,np028,15,power,downward_arrival_le_60min
0.5,0.6000000000000001,43,0.5383298100265861,0.627906976744186,0.08957716671759997,np028,15,power,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,11,0.6332661020040145,0.2727272727272727,0.36053882927674175,np028,15,power,downward_arrival_le_60min
0.0,0.1,613,0.07150087042424028,0.06199021207177814,0.009510658352462134,np028,15,weather,downward_arrival_le_60min
0.1,0.2,1519,0.15671120567821048,0.06714944042132982,0.08956176525688066,np028,15,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1108,0.24417667793216113,0.1164259927797834,0.12775068515237775,np028,15,weather,downward_arrival_le_60min
0.30000000000000004,0.4,323,0.3340330166023498,0.04953560371517028,0.2844974128871795,np028,15,weather,downward_arrival_le_60min
0.4,0.5,190,0.4423261001454094,0.07894736842105263,0.36337873172435675,np028,15,weather,downward_arrival_le_60min
0.5,0.6000000000000001,19,0.5354323339031175,0.21052631578947367,0.32490601811364384,np028,15,weather,downward_arrival_le_60min
0.0,0.1,2487,0.06025760970084655,0.019702452754322478,0.040555156946524076,np028,15,joint,downward_arrival_le_60min
0.1,0.2,404,0.14242018477623342,0.10643564356435643,0.03598454121187698,np028,15,joint,downward_arrival_le_60min
0.2,0.30000000000000004,232,0.25015857593448276,0.14224137931034483,0.10791719662413793,np028,15,joint,downward_arrival_le_60min
0.30000000000000004,0.4,261,0.35189407218251467,0.2222222222222222,0.12967184996029246,np028,15,joint,downward_arrival_le_60min
0.4,0.5,265,0.44933571646526965,0.26037735849056604,0.18895835797470362,np028,15,joint,downward_arrival_le_60min
0.5,0.6000000000000001,113,0.5279433156938286,0.415929203539823,0.11201411215400559,np028,15,joint,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,10,0.6153385964695846,0.5,0.11533859646958455,np028,15,joint,downward_arrival_le_60min
0.0,0.1,1460,0.07189475081676568,0.028082191780821917,0.04381255903594376,np028,60,power,downward_arrival_le_60min
0.1,0.2,1478,0.13271451176172297,0.06292286874154263,0.06979164302018034,np028,60,power,downward_arrival_le_60min
0.2,0.30000000000000004,407,0.25352660591264237,0.16707616707616707,0.0864504388364753,np028,60,power,downward_arrival_le_60min
0.30000000000000004,0.4,308,0.3430749031182644,0.19480519480519481,0.14826970831306957,np028,60,power,downward_arrival_le_60min
0.4,0.5,93,0.4391600150117073,0.34408602150537637,0.09507399350633094,np028,60,power,downward_arrival_le_60min
0.5,0.6000000000000001,25,0.5396295300362961,0.4,0.13962953003629608,np028,60,power,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,1,0.609674183760325,0.0,0.609674183760325,np028,60,power,downward_arrival_le_60min
0.0,0.1,613,0.07150087042424028,0.06199021207177814,0.009510658352462134,np028,60,weather,downward_arrival_le_60min
0.1,0.2,1519,0.15671120567821048,0.06714944042132982,0.08956176525688066,np028,60,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1108,0.24417667793216113,0.1164259927797834,0.12775068515237775,np028,60,weather,downward_arrival_le_60min
0.30000000000000004,0.4,323,0.3340330166023498,0.04953560371517028,0.2844974128871795,np028,60,weather,downward_arrival_le_60min
0.4,0.5,190,0.4423261001454094,0.07894736842105263,0.36337873172435675,np028,60,weather,downward_arrival_le_60min
0.5,0.6000000000000001,19,0.5354323339031174,0.21052631578947367,0.3249060181136437,np028,60,weather,downward_arrival_le_60min
0.0,0.1,1394,0.07749996570937927,0.027259684361549498,0.05024028134782977,np028,60,joint,downward_arrival_le_60min
0.1,0.2,1374,0.1379330177293109,0.06331877729257641,0.0746142404367345,np028,60,joint,downward_arrival_le_60min
0.2,0.30000000000000004,327,0.24913202063318216,0.09785932721712538,0.15127269341605676,np028,60,joint,downward_arrival_le_60min
0.30000000000000004,0.4,426,0.3523320852809532,0.1643192488262911,0.18801283645466213,np028,60,joint,downward_arrival_le_60min
0.4,0.5,232,0.4404634588603598,0.3232758620689655,0.11718759679139429,np028,60,joint,downward_arrival_le_60min
0.5,0.6000000000000001,19,0.5190191737183252,0.10526315789473684,0.41375601582358834,np028,60,joint,downward_arrival_le_60min
0.0,0.1,899,0.07997372200347652,0.03337041156840934,0.04660331043506718,np028,120,power,downward_arrival_le_60min
0.1,0.2,1897,0.14347597360167078,0.05693199789140749,0.08654397571026329,np028,120,power,downward_arrival_le_60min
0.2,0.30000000000000004,624,0.242435883050009,0.14583333333333334,0.09660254971667565,np028,120,power,downward_arrival_le_60min
0.30000000000000004,0.4,259,0.3408079241177481,0.19305019305019305,0.14775773106755502,np028,120,power,downward_arrival_le_60min
0.4,0.5,77,0.44120267185300494,0.2727272727272727,0.16847539912573223,np028,120,power,downward_arrival_le_60min
0.5,0.6000000000000001,16,0.5292082240813185,0.25,0.2792082240813185,np028,120,power,downward_arrival_le_60min
0.0,0.1,613,0.07150087042424028,0.06199021207177814,0.009510658352462134,np028,120,weather,downward_arrival_le_60min
0.1,0.2,1519,0.15671120567821048,0.06714944042132982,0.08956176525688066,np028,120,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1108,0.24417667793216108,0.1164259927797834,0.1277506851523777,np028,120,weather,downward_arrival_le_60min
0.30000000000000004,0.4,323,0.3340330166023498,0.04953560371517028,0.2844974128871795,np028,120,weather,downward_arrival_le_60min
0.4,0.5,190,0.4423261001454093,0.07894736842105263,0.36337873172435664,np028,120,weather,downward_arrival_le_60min
0.5,0.6000000000000001,19,0.5354323339031174,0.21052631578947367,0.3249060181136437,np028,120,weather,downward_arrival_le_60min
0.0,0.1,1011,0.081685977048493,0.026706231454005934,0.05497974559448706,np028,120,joint,downward_arrival_le_60min
0.1,0.2,1439,0.14290768356542405,0.057678943710910355,0.0852287398545137,np028,120,joint,downward_arrival_le_60min
0.2,0.30000000000000004,657,0.24290372838564586,0.1156773211567732,0.12722640722887266,np028,120,joint,downward_arrival_le_60min
0.30000000000000004,0.4,557,0.3428820597877288,0.15798922800718132,0.18489283178054747,np028,120,joint,downward_arrival_le_60min
0.4,0.5,89,0.43793576521856387,0.3146067415730337,0.12332902364553017,np028,120,joint,downward_arrival_le_60min
0.5,0.6000000000000001,19,0.5239654703510065,0.10526315789473684,0.41870231245626965,np028,120,joint,downward_arrival_le_60min
0.0,0.1,86,0.08308509668351821,0.023255813953488372,0.05982928273002984,np028,240,power,downward_arrival_le_60min
0.1,0.2,2227,0.15509731060792928,0.05612932195779075,0.09896798865013853,np028,240,power,downward_arrival_le_60min
0.2,0.30000000000000004,1127,0.24234811244875692,0.11002661934338953,0.1323214931053674,np028,240,power,downward_arrival_le_60min
0.30000000000000004,0.4,275,0.3295487265823944,0.14181818181818182,0.1877305447642126,np028,240,power,downward_arrival_le_60min
0.4,0.5,54,0.44755076535677807,0.24074074074074073,0.20681002461603734,np028,240,power,downward_arrival_le_60min
0.5,0.6000000000000001,3,0.5100423478507103,0.3333333333333333,0.17670901451737703,np028,240,power,downward_arrival_le_60min
0.0,0.1,593,0.0699280637133007,0.06239460370994941,0.007533460003351283,np028,240,weather,downward_arrival_le_60min
0.1,0.2,1477,0.15734629824331642,0.06838185511171294,0.08896444313160348,np028,240,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1154,0.24345219436424154,0.11611785095320624,0.12733434341103528,np028,240,weather,downward_arrival_le_60min
0.30000000000000004,0.4,328,0.33808432929300625,0.03353658536585366,0.30454774392715256,np028,240,weather,downward_arrival_le_60min
0.4,0.5,192,0.45094201670067297,0.09895833333333333,0.35198368336733965,np028,240,weather,downward_arrival_le_60min
0.5,0.6000000000000001,27,0.5457083215122539,0.07407407407407407,0.47163424743817983,np028,240,weather,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,1,0.6018222700722626,0.0,0.6018222700722626,np028,240,weather,downward_arrival_le_60min
0.0,0.1,262,0.0886727685874427,0.04198473282442748,0.04668803576301522,np028,240,joint,downward_arrival_le_60min
0.1,0.2,1735,0.14815611576286775,0.05014409221902017,0.09801202354384758,np028,240,joint,downward_arrival_le_60min
0.2,0.30000000000000004,1236,0.24647996801248634,0.10517799352750809,0.14130197448497825,np028,240,joint,downward_arrival_le_60min
0.30000000000000004,0.4,471,0.3340295943205392,0.14012738853503184,0.19390220578550735,np028,240,joint,downward_arrival_le_60min
0.4,0.5,60,0.4306800419745106,0.13333333333333333,0.2973467086411773,np028,240,joint,downward_arrival_le_60min
0.5,0.6000000000000001,8,0.5202696338969979,0.25,0.2702696338969979,np028,240,joint,downward_arrival_le_60min
0.0,0.1,137,0.08996197094256422,0.043795620437956206,0.04616635050460802,np028,480,power,downward_arrival_le_60min
0.1,0.2,1677,0.15702081441607652,0.08407871198568873,0.07294210243038779,np028,480,power,downward_arrival_le_60min
0.2,0.30000000000000004,1492,0.24210761361462785,0.07506702412868632,0.16704058948594153,np028,480,power,downward_arrival_le_60min
0.30000000000000004,0.4,405,0.3382719565443524,0.08148148148148149,0.2567904750628709,np028,480,power,downward_arrival_le_60min
0.4,0.5,56,0.4345320512904288,0.17857142857142858,0.2559606227190002,np028,480,power,downward_arrival_le_60min
0.5,0.6000000000000001,5,0.534803321763573,0.4,0.13480332176357301,np028,480,power,downward_arrival_le_60min
0.0,0.1,562,0.07075138160854257,0.06227758007117438,0.008473801537368188,np028,480,weather,downward_arrival_le_60min
0.1,0.2,1441,0.15841671178127423,0.07147814018043026,0.08693857160084396,np028,480,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1245,0.2434495808705444,0.10763052208835341,0.135819058782191,np028,480,weather,downward_arrival_le_60min
0.30000000000000004,0.4,303,0.335716454814788,0.039603960396039604,0.29611249441874843,np028,480,weather,downward_arrival_le_60min
0.4,0.5,195,0.44726500228969085,0.09230769230769231,0.35495730998199854,np028,480,weather,downward_arrival_le_60min
0.5,0.6000000000000001,26,0.5370050000354204,0.07692307692307693,0.46008192311234347,np028,480,weather,downward_arrival_le_60min
0.0,0.1,102,0.0866272800962672,0.049019607843137254,0.03760767225312995,np028,480,joint,downward_arrival_le_60min
0.1,0.2,1709,0.15812600575410682,0.06963136337039204,0.08849464238371478,np028,480,joint,downward_arrival_le_60min
0.2,0.30000000000000004,1652,0.24017366616017555,0.0841404358353511,0.15603323032482447,np028,480,joint,downward_arrival_le_60min
0.30000000000000004,0.4,245,0.3377933170316514,0.1346938775510204,0.20309943948063097,np028,480,joint,downward_arrival_le_60min
0.4,0.5,64,0.42684531424070893,0.125,0.30184531424070893,np028,480,joint,downward_arrival_le_60min
0.0,0.1,24,0.09374547556624825,0.25,0.15625452443375176,np028,720,power,downward_arrival_le_60min
0.1,0.2,1487,0.16032475938097768,0.05110961667787491,0.10921514270310276,np028,720,power,downward_arrival_le_60min
0.2,0.30000000000000004,1604,0.2442028139605704,0.09476309226932668,0.1494397216912437,np028,720,power,downward_arrival_le_60min
0.30000000000000004,0.4,433,0.336024081958442,0.11316397228637413,0.22286010967206787,np028,720,power,downward_arrival_le_60min
0.4,0.5,139,0.44285480186589465,0.1079136690647482,0.33494113280114646,np028,720,power,downward_arrival_le_60min
0.5,0.6000000000000001,85,0.5454463474473612,0.07058823529411765,0.4748581121532436,np028,720,power,downward_arrival_le_60min
0.0,0.1,603,0.06961892408331054,0.05804311774461028,0.011575806338700256,np028,720,weather,downward_arrival_le_60min
0.1,0.2,1470,0.15974356192743988,0.0707482993197279,0.08899526260771198,np028,720,weather,downward_arrival_le_60min
0.2,0.30000000000000004,1173,0.24273899389433862,0.11167945439045183,0.13105953950388677,np028,720,weather,downward_arrival_le_60min
0.30000000000000004,0.4,308,0.33604225008608574,0.03896103896103896,0.29708121112504676,np028,720,weather,downward_arrival_le_60min
0.4,0.5,188,0.45157839654069737,0.11170212765957446,0.3398762688811229,np028,720,weather,downward_arrival_le_60min
0.5,0.6000000000000001,28,0.529452874907462,0.03571428571428571,0.49373858919317626,np028,720,weather,downward_arrival_le_60min
0.6000000000000001,0.7000000000000001,2,0.6036133796210169,0.0,0.6036133796210169,np028,720,weather,downward_arrival_le_60min
0.0,0.1,81,0.08859975616476157,0.07407407407407407,0.014525682090687497,np028,720,joint,downward_arrival_le_60min
0.1,0.2,1598,0.15487161557464077,0.05819774718397998,0.09667386839066079,np028,720,joint,downward_arrival_le_60min
0.2,0.30000000000000004,1570,0.24404661540418646,0.10573248407643313,0.13831413132775333,np028,720,joint,downward_arrival_le_60min
0.30000000000000004,0.4,308,0.33480747641505776,0.05519480519480519,0.2796126712202526,np028,720,joint,downward_arrival_le_60min
0.4,0.5,183,0.45400866489919595,0.08743169398907104,0.3665769709101249,np028,720,joint,downward_arrival_le_60min
0.5,0.6000000000000001,32,0.5293881344688014,0.1875,0.3418881344688014,np028,720,joint,downward_arrival_le_60min
